Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Barrel Color (product.metafields.custom.barrel_color),Barrel Shape (product.metafields.custom.barrel_shape),Bat Series (product.metafields.custom.bat_series),Compatible Helmet Type (product.metafields.custom.compatible_helmet_type),Facemask/No Facemask (product.metafields.custom.facemask_no_facemask),Knob Shape (product.metafields.custom.knob_shape),Leadtime (product.metafields.custom.leadtime),Level of Play (product.metafields.custom.level_of_play),Custom Pricing Upgrades (product.metafields.custom.pricing),Key Specs (product.metafields.portul.keyspecs),Includes (product.metafields.product.includes),Product rating count (product.metafields.reviews.rating_count),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Colors (product.metafields.specs.color),Head Circumference — Size (product.metafields.specs.headcircumferencesize),Material (product.metafields.specs.material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Status
f7x-egop-vi-facemask,,,,,,,,,Carbon Steel,,,White,,,,,23315802,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195937255,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVIWhite.png?v=1765465646,13,#color_white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVIWhite.png?v=1765465646,lb,,54.50,,,,
f7x-egop-vi-facemask,,,,,,,,,Titanium,,,Black,,,,,24305806,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195881510,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProFacemaskGuidev2.1_b507da65-050d-4a39-b33e-9c634ba7e0a3.jpg?v=1765465646,14,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVIBlack.png?v=1765465645,lb,,128.00,,,,
f7x-egop-vi-facemask,,,,,,,,,Titanium,,,Cardinal,,,,,24305818,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195882982,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVICardinal.png?v=1765465646,lb,,128.00,,,,
f7x-egop-vi-facemask,,,,,,,,,Titanium,,,Dark Green,,,,,24305814,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195882517,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVIDarkGreen.png?v=1765465646,lb,,128.00,,,,
f7x-egop-vi-facemask,,,,,,,,,Titanium,,,Gold,,,,,24305804,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195881411,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVIAthleticGold.png?v=1765465645,lb,,128.00,,,,
f7x-egop-vi-facemask,,,,,,,,,Titanium,,,Gray,,,,,24305801,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195880988,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVIGray.png?v=1765465646,lb,,128.00,,,,
f7x-egop-vi-facemask,,,,,,,,,Titanium,,,Kelly Green,,,,,24305807,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195881701,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVIKellyGreen.png?v=1765465646,lb,,128.00,,,,
f7x-egop-vi-facemask,,,,,,,,,Titanium,,,Maroon,,,,,24305812,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195882418,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVIMaroon.png?v=1765465646,lb,,128.00,,,,
f7x-egop-vi-facemask,,,,,,,,,Titanium,,,Navy,,,,,24305808,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195881985,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVINavy.png?v=1765465645,lb,,128.00,,,,
f7x-egop-vi-facemask,,,,,,,,,Titanium,,,Orange,,,,,24305809,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195882210,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVIBurntOrange.png?v=1765465645,lb,,128.00,,,,
f7x-egop-vi-facemask,,,,,,,,,Titanium,,,Purple,,,,,24305811,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195882319,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVIPurple.png?v=1765465645,lb,,128.00,,,,
f7x-egop-vi-facemask,,,,,,,,,Titanium,,,Scarlet,,,,,24305803,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195881312,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVIScarlet.png?v=1765465645,lb,,128.00,,,,
f7x-egop-vi-facemask,,,,,,,,,Titanium,,,True Royal Blue,,,,,24305815,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195882708,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVIRoyalBlue.png?v=1765465646,lb,,128.00,,,,
f7x-egop-vi-facemask,,,,,,,,,Titanium,,,White,,,,,24305802,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195881213,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVIWhite.png?v=1765465646,lb,,128.00,,,,
f7x-egop-facemask,F7X-EGOP FACEMASK,"<ul>
<li>Fits all sizes of Schutt F7 Pro and F7 AiR (Youth and Varsity) football helmets<br>
<ul>
<li>
<em><strong>Note: This facemask only fits on the F7 Pro and F7 AiR and does not fit on previous F7 models. </strong></em><br>
</li>
</ul>
</li>
<li>Designed to accommodate all major brands of eye shields/visors</li>
<li>Carbon steel is football's most popular facemask material, titanium is 60% lighter than carbon steel</li>
<li>Specialized for running back, wide receiver, tight end, defensive back, linebacker, and defensive end positions<br>
</li>
<li>
<em><strong>Note: </strong></em>facemask attachment hardware not included (facemask attachment hardware is included with helmets)</li>
</ul>",Schutt,Apparel & Accessories > Clothing Accessories > Hats,Football Facemask,"",true,Material,Carbon Steel,,Color,Black,,,,,23315006,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195927157,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCBlack_76979bc9-927c-4a34-8413-9bcc0427f029.png?v=1765465653,1,#color_black,false,,"The F7X-EGOP facemask fits all Schutt F7 Pro and F7 AiR helmet sizes and is specialized for running back, wide receiver, tight end, defensive back, linebacker, and defensive end positions. Compatible only with the F7 Pro and F7 AiR.",,,,"F7 Pro
F7 AiR
F7 AiR Youth",,,,All Levels,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCBlack_76979bc9-927c-4a34-8413-9bcc0427f029.png?v=1765465653,lb,,54.50,true,,,active
f7x-egop-facemask,,,,,,,,,Carbon Steel,,,Cardinal,,,,,23315018,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195927959,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCRoyalBlue_0644380d-2103-44a4-81b4-0a016596ed79.png?v=1765465653,2,#color_true royal blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCCardinal_f10f3d64-ffe4-48e7-96af-86eb78f0dcb3.png?v=1765465653,lb,,54.50,,,,
f7x-egop-facemask,,,,,,,,,Carbon Steel,,,Dark Green,,,,,23315014,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195927751,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCCardinal_f10f3d64-ffe4-48e7-96af-86eb78f0dcb3.png?v=1765465653,3,#color_cardinal,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCDarkGreen_68dc5c79-863e-42d4-a1c0-742569d5f4f6.png?v=1765465653,lb,,54.50,,,,
f7x-egop-facemask,,,,,,,,,Carbon Steel,,,Gold,,,,,23315004,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195927058,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCDarkGreen_68dc5c79-863e-42d4-a1c0-742569d5f4f6.png?v=1765465653,4,#color_dark green,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCAthleticGold_99bd36bf-3902-429a-a377-b08df3af1a67.png?v=1765465652,lb,,54.50,,,,
f7x-egop-facemask,,,,,,,,,Carbon Steel,,,Gray,,,,,23315001,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195926754,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCAthleticGold_99bd36bf-3902-429a-a377-b08df3af1a67.png?v=1765465652,5,#color_gold,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCGray_cb71abb0-33c8-41eb-9fa8-b242ced2666d.png?v=1765465652,lb,,54.50,,,,
f7x-egop-facemask,,,,,,,,,Carbon Steel,,,Kelly Green,,,,,23315007,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195927256,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCGray_cb71abb0-33c8-41eb-9fa8-b242ced2666d.png?v=1765465652,6,#color_gray,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCKellyGreen_55d9a1d7-1da6-4c1b-accd-249cc8f530cf.png?v=1765465653,lb,,54.50,,,,
f7x-egop-facemask,,,,,,,,,Carbon Steel,,,Maroon,,,,,23315012,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195927652,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCKellyGreen_55d9a1d7-1da6-4c1b-accd-249cc8f530cf.png?v=1765465653,7,#color_kelly green,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCMaroon_31aae701-33ce-4c2f-bdc5-bd697ae2a8c1.png?v=1765465653,lb,,54.50,,,,
f7x-egop-facemask,,,,,,,,,Carbon Steel,,,Navy,,,,,23315008,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195927355,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCMaroon_31aae701-33ce-4c2f-bdc5-bd697ae2a8c1.png?v=1765465653,8,#color_maroon,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCNavy_6766a9dd-1df6-46d6-953a-093f91131d2e.png?v=1765465653,lb,,54.50,,,,
f7x-egop-facemask,,,,,,,,,Carbon Steel,,,Orange,,,,,23315009,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195927454,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCNavy_6766a9dd-1df6-46d6-953a-093f91131d2e.png?v=1765465653,9,#color_navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCBurntOrange_e3605a5e-29d4-4d5f-9f8b-787404f72fbc.png?v=1765465653,lb,,54.50,,,,
f7x-egop-facemask,,,,,,,,,Carbon Steel,,,Purple,,,,,23315011,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195927553,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCBurntOrange_e3605a5e-29d4-4d5f-9f8b-787404f72fbc.png?v=1765465653,10,#color_orange,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCPurple_50f35c89-ff36-4a55-9625-c9c10661bb3e.png?v=1765465652,lb,,54.50,,,,
f7x-egop-facemask,,,,,,,,,Carbon Steel,,,Scarlet,,,,,23315003,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195926952,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCPurple_50f35c89-ff36-4a55-9625-c9c10661bb3e.png?v=1765465652,11,#color_purple,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCScarlet_ab05c0c1-b71e-45b4-a48b-bdb559318c54.png?v=1765465653,lb,,54.50,,,,
f7x-egop-facemask,,,,,,,,,Carbon Steel,,,True Royal Blue,,,,,23315015,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195927850,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCScarlet_ab05c0c1-b71e-45b4-a48b-bdb559318c54.png?v=1765465653,12,#color_scarlet,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCRoyalBlue_0644380d-2103-44a4-81b4-0a016596ed79.png?v=1765465653,lb,,54.50,,,,
f7x-egop-facemask,,,,,,,,,Carbon Steel,,,White,,,,,23315002,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195926853,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCWhite_74967f18-8e59-438d-b1da-a1828a677833.png?v=1765465653,13,#color_white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCWhite_74967f18-8e59-438d-b1da-a1828a677833.png?v=1765465653,lb,,54.50,,,,
f7x-egop-facemask,,,,,,,,,Titanium,,,Black,,,,,24305006,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195855733,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProFacemaskGuidev2.1_1bdf59e4-c022-4e1f-a67a-2026452aacee.jpg?v=1765465653,14,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCBlack_76979bc9-927c-4a34-8413-9bcc0427f029.png?v=1765465653,lb,,128.00,,,,
f7x-egop-facemask,,,,,,,,,Titanium,,,Cardinal,,,,,24305018,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195856433,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCCardinal_f10f3d64-ffe4-48e7-96af-86eb78f0dcb3.png?v=1765465653,lb,,128.00,,,,
f7x-egop-facemask,,,,,,,,,Titanium,,,Dark Green,,,,,24305014,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195856235,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCDarkGreen_68dc5c79-863e-42d4-a1c0-742569d5f4f6.png?v=1765465653,lb,,128.00,,,,
f7x-egop-facemask,,,,,,,,,Titanium,,,Gold,,,,,24305004,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195855634,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCAthleticGold_99bd36bf-3902-429a-a377-b08df3af1a67.png?v=1765465652,lb,,128.00,,,,
f7x-egop-facemask,,,,,,,,,Titanium,,,Gray,,,,,24305001,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195855337,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCGray_cb71abb0-33c8-41eb-9fa8-b242ced2666d.png?v=1765465652,lb,,128.00,,,,
f7x-egop-facemask,,,,,,,,,Titanium,,,Kelly Green,,,,,24305007,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195857836,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCKellyGreen_55d9a1d7-1da6-4c1b-accd-249cc8f530cf.png?v=1765465653,lb,,128.00,,,,
f7x-egop-facemask,,,,,,,,,Titanium,,,Maroon,,,,,24305012,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195856136,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCMaroon_31aae701-33ce-4c2f-bdc5-bd697ae2a8c1.png?v=1765465653,lb,,128.00,,,,
f7x-egop-facemask,,,,,,,,,Titanium,,,Navy,,,,,24305008,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195855832,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCNavy_6766a9dd-1df6-46d6-953a-093f91131d2e.png?v=1765465653,lb,,128.00,,,,
f7x-egop-facemask,,,,,,,,,Titanium,,,Orange,,,,,24305009,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195855931,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCBurntOrange_e3605a5e-29d4-4d5f-9f8b-787404f72fbc.png?v=1765465653,lb,,128.00,,,,
f7x-egop-facemask,,,,,,,,,Titanium,,,Purple,,,,,24305011,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195856037,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCPurple_50f35c89-ff36-4a55-9625-c9c10661bb3e.png?v=1765465652,lb,,128.00,,,,
f7x-egop-facemask,,,,,,,,,Titanium,,,Scarlet,,,,,24305003,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195855535,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCScarlet_ab05c0c1-b71e-45b4-a48b-bdb559318c54.png?v=1765465653,lb,,128.00,,,,
f7x-egop-facemask,,,,,,,,,Titanium,,,True Royal Blue,,,,,24305015,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195856334,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCRoyalBlue_0644380d-2103-44a4-81b4-0a016596ed79.png?v=1765465653,lb,,128.00,,,,
f7x-egop-facemask,,,,,,,,,Titanium,,,White,,,,,24305002,453.59237,shopify,continue,manual,215.00,,true,true,,,,,714195855436,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPNBVCWhite_74967f18-8e59-438d-b1da-a1828a677833.png?v=1765465653,lb,,128.00,,,,
f7x-egop-v-facemask,F7X-EGOP V FACEMASK,"<ul>
<li>Fits all sizes of Schutt F7 Pro and F7 AiR (Youth and Varsity) football helmets<br>
<ul>
<li>
<em><strong>Note: This facemask only fits on the F7 Pro and F7 AiR and does not fit on previous F7 models. </strong></em><br>
</li>
</ul>
</li>
<li>Designed to accommodate all major brands of eye shields/visors</li>
<li>Carbon steel is football's most popular facemask material; titanium is 60% lighter than carbon steel</li>
<li>Specialized for running back, wide receiver, tight end, defensive back, linebacker, and defensive end positions<br>
</li>
<li>
<em><strong>Note: </strong></em>facemask attachment hardware not included (facemask attachment hardware is included with helmets)</li>
</ul>",Schutt,Sporting Goods > Athletics > American Football > American Football Protective Gear > American Football Helmet Accessories > American Football Face Masks,Football Facemask,"",true,Material,Carbon Steel,,Color,Black,,,,,23315706,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195936258,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVBlack_8edad603-35bb-468d-9db5-aed54182b926.png?v=1765465649,1,#color_black,false,,"The F7X-EGOP V facemask fits all Schutt F7 Pro helmet sizes and is specialized for running back, wide receiver, tight end, defensive back, linebacker, and defensive end positions. Compatible only with the F7 Pro and F7 AiR.",,,,"F7 Pro
F7 AiR
F7 AiR Youth",,,,All Levels,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVBlack_8edad603-35bb-468d-9db5-aed54182b926.png?v=1765465649,lb,,54.50,true,,,active
f7x-egop-v-facemask,,,,,,,,,Carbon Steel,,,Cardinal,,,,,23315718,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195937057,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVRoyalBlue_37f6d3bc-b0f7-4f56-90fc-66a1a3c571d6.png?v=1765465648,2,#color_true royal blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVCardinal_dec3c534-18eb-4f4d-bb7c-a2c33d64e63b.png?v=1765465649,lb,,54.50,,,,
f7x-egop-v-facemask,,,,,,,,,Carbon Steel,,,Dark Green,,,,,23315714,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195936852,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVCardinal_dec3c534-18eb-4f4d-bb7c-a2c33d64e63b.png?v=1765465649,3,#color_cardinal,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVDarkGreen_f52c6bd2-b97d-439f-88ef-e8d68518196e.png?v=1765465651,lb,,54.50,,,,
f7x-egop-v-facemask,,,,,,,,,Carbon Steel,,,Gold,,,,,23315704,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195936159,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVDarkGreen_f52c6bd2-b97d-439f-88ef-e8d68518196e.png?v=1765465651,4,#color_dark green,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVAthleticGold_518e3e78-6dda-48bd-863a-2f8345602611.png?v=1765465649,lb,,54.50,,,,
f7x-egop-v-facemask,,,,,,,,,Carbon Steel,,,Gray,,,,,23315701,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195935855,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVAthleticGold_518e3e78-6dda-48bd-863a-2f8345602611.png?v=1765465649,5,#color_gold,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVGray_59ddd214-445f-4d1a-96b3-e65298385a88.png?v=1765465649,lb,,54.50,,,,
f7x-egop-v-facemask,,,,,,,,,Carbon Steel,,,Kelly Green,,,,,23315707,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195936357,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVGray_59ddd214-445f-4d1a-96b3-e65298385a88.png?v=1765465649,6,#color_gray,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVKellyGreen_10e795be-b88e-42a1-b978-5b95d5e3f2f6.png?v=1765465649,lb,,54.50,,,,
f7x-egop-v-facemask,,,,,,,,,Carbon Steel,,,Maroon,,,,,23315712,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195936753,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVKellyGreen_10e795be-b88e-42a1-b978-5b95d5e3f2f6.png?v=1765465649,7,#color_kelly green,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVMaroon_79805081-c309-4be5-80f4-b5cf35fa848f.png?v=1765465649,lb,,54.50,,,,
f7x-egop-v-facemask,,,,,,,,,Carbon Steel,,,Navy,,,,,23315708,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195936456,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVNavy_ac2236de-23a0-4adb-bec2-076d2bd45e6a.png?v=1765465649,8,#color_navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVNavy_ac2236de-23a0-4adb-bec2-076d2bd45e6a.png?v=1765465649,lb,,54.50,,,,
f7x-egop-v-facemask,,,,,,,,,Carbon Steel,,,Orange,,,,,23315709,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195936555,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVMaroon_79805081-c309-4be5-80f4-b5cf35fa848f.png?v=1765465649,9,#color_maroon,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVBurntOrange_83692e2e-3332-4093-bc3a-fecf4570057a.png?v=1765465649,lb,,54.50,,,,
f7x-egop-v-facemask,,,,,,,,,Carbon Steel,,,Purple,,,,,23315711,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195936654,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVBurntOrange_83692e2e-3332-4093-bc3a-fecf4570057a.png?v=1765465649,10,#color_orange,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVPurple_afbd7292-1012-4a77-b26f-b9f9bb72e9d8.png?v=1765465650,lb,,54.50,,,,
f7x-egop-v-facemask,,,,,,,,,Carbon Steel,,,Scarlet,,,,,23315703,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195936050,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVPurple_afbd7292-1012-4a77-b26f-b9f9bb72e9d8.png?v=1765465650,11,#color_purple,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVScarlet_ee92c26a-8e92-46d6-aad4-c500a87bebf1.png?v=1765465649,lb,,54.50,,,,
f7x-egop-v-facemask,,,,,,,,,Carbon Steel,,,True Royal Blue,,,,,23315715,453.59237,shopify,continue,manual,84.99,,true,true,,,,,714195936951,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVScarlet_ee92c26a-8e92-46d6-aad4-c500a87bebf1.png?v=1765465649,12,#color_scarlet,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0953/1913/0421/files/F7ProEGOPVRoyalBlue_37f6d3bc-b0f7-4f56-90fc-66a1a3c571d6.png?v=1765465648,lb,,54.50,,,,
